,sazonalidade,variabilidade,producao_diaria
2023-01-02 14:00:00,1.2844216116227458,51.80382783310854,66.53795603362853
2023-01-02 15:00:00,1.2844216116227458,16.319145696701646,20.960663416063927
2023-01-02 16:00:00,1.2844216116227458,20.99232703295383,26.962998519378292
2023-01-02 17:00:00,1.2844216116227458,18.160176736041713,23.325323470660592
2023-01-02 18:00:00,1.2844216116227458,56.644834267459885,72.75584931991416
2023-01-02 19:00:00,1.2844216116227458,58.76949093159624,75.48480425660918
2023-01-02 20:00:00,1.2844216116227458,7.200379822756554,9.248323456240874
2023-01-02 21:00:00,1.2844216116227458,51.0561461221626,65.57761748547449
2023-01-02 22:00:00,1.2844216116227458,62.57898404664331,80.3777995429037
2023-01-02 23:00:00,1.2844216116227458,30.697267595374278,39.428233917265324
2023-01-03 00:00:00,1.3016196672232538,14.13087806322062,18.3930288022216
2023-01-03 01:00:00,1.3016196672232538,67.45205840231165,87.79692581114037
2023-01-03 02:00:00,1.3016196672232538,36.35551771885737,47.32105687494824
2023-01-03 03:00:00,1.3016196672232538,19.887029615575194,25.885348870283977
2023-01-03 04:00:00,1.3016196672232538,24.85043924677381,32.345820462737414
2023-01-03 05:00:00,1.3016196672232538,31.724589483871835,41.293349606791594
2023-01-03 06:00:00,1.3016196672232538,20.27600005915466,26.391640449615565
2023-01-03 07:00:00,1.3016196672232538,41.367448579353905,53.844684653733694
2023-01-03 08:00:00,1.3016196672232538,63.8380882306724,83.09291115897652
2023-01-03 09:00:00,1.3016196672232538,49.91440019130985,64.96956496666105
2023-01-03 10:00:00,1.3016196672232538,21.19409023173899,27.58664467453572
2023-01-03 11:00:00,1.3016196672232538,26.51887581457549,34.517490312902545
2023-01-03 12:00:00,1.3016196672232538,16.397678826724363,21.34354125767476
2023-01-03 13:00:00,1.3016196672232538,63.00822922086698,82.01275035079138
2023-01-03 14:00:00,1.3016196672232538,23.890753738019367,31.096674930193476
2023-01-03 15:00:00,1.3016196672232538,18.255773475209494,23.762073795705287
2023-01-03 16:00:00,1.3016196672232538,67.30145288258508,87.60089470467189
2023-01-03 17:00:00,1.3016196672232538,58.89882248896825,76.66386572793235
2023-01-03 18:00:00,1.3016196672232538,13.56949393950602,17.662320185927786
2023-01-03 19:00:00,1.3016196672232538,49.13921423492424,63.96056768007426
2023-01-03 20:00:00,1.3016196672232538,36.6538211368371,47.709334470590576
2023-01-03 21:00:00,1.3016196672232538,18.62491833230969,24.24256000176122
2023-01-03 22:00:00,1.3016196672232538,7.456725511890382,9.705820579361907
2023-01-03 23:00:00,1.3016196672232538,26.396048666506317,34.357616081306766
2023-01-04 00:00:00,1.31880242680232,48.8292357739693,64.39611463761338
2023-01-04 01:00:00,1.31880242680232,54.169523090449175,71.43889851040868
2023-01-04 02:00:00,1.31880242680232,52.1874866297223,68.82498401599139
2023-01-04 03:00:00,1.31880242680232,41.4187267083322,54.62311729801057
2023-01-04 04:00:00,1.31880242680232,48.925359025575446,64.52288221510369
2023-01-04 05:00:00,1.31880242680232,47.014311304836326,62.00258784325789
2023-01-04 06:00:00,1.31880242680232,22.112131408237353,29.161532562955223
2023-01-04 07:00:00,1.31880242680232,62.854622433491684,82.89282860103238
2023-01-04 08:00:00,1.31880242680232,16.021247312018467,21.1288598354901
2023-01-04 09:00:00,1.31880242680232,18.483627107408857,24.376252285359946
2023-01-04 10:00:00,1.31880242680232,11.180603723766666,14.745007324018534
2023-01-04 11:00:00,1.31880242680232,67.34573767428178,88.81572227963524
2023-01-04 12:00:00,1.31880242680232,58.726652622247485,77.44885199619681
2023-01-04 13:00:00,1.31880242680232,51.926313353189386,68.48054806508388
2023-01-04 14:00:00,1.31880242680232,13.527171116981972,17.839666096846074
2023-01-04 15:00:00,1.31880242680232,41.28088206712793,54.44132745066869
2023-01-04 16:00:00,1.31880242680232,30.78329496994454,40.5970841113345
2023-01-04 17:00:00,1.31880242680232,62.872763313457455,82.91675283755556
2023-01-04 18:00:00,1.31880242680232,40.9510529659248,54.006348031571974
2023-01-04 19:00:00,1.31880242680232,35.52135976423156,46.845655460386865
2023-01-04 20:00:00,1.31880242680232,59.72072384621643,78.7598355387814
2023-01-04 21:00:00,1.31880242680232,23.411716038228978,30.87542792682317
2023-01-04 22:00:00,1.31880242680232,29.187789949950886,38.492928218991594
2023-01-04 23:00:00,1.31880242680232,60.53562627185322,79.8345308353183
2023-01-05 00:00:00,1.3359647987374466,45.19746158808606,60.382217673970864
2023-01-05 01:00:00,1.3359647987374466,67.612505864905,90.32792778994224
2023-01-05 02:00:00,1.3359647987374466,52.38510473317994,69.98465590170281
2023-01-05 03:00:00,1.3359647987374466,34.969505157934734,46.718027920268376
2023-01-05 04:00:00,1.3359647987374466,41.75204208559322,55.77925850175694
2023-01-05 05:00:00,1.3359647987374466,22.85995490602206,30.540095055170866
2023-01-05 06:00:00,1.3359647987374466,52.56110814336152,70.21979026216314
2023-01-05 07:00:00,1.3359647987374466,41.45574181021276,55.383411763992434
2023-01-05 08:00:00,1.3359647987374466,53.85066512950692,71.94259300161934
2023-01-05 09:00:00,1.3359647987374466,64.0009623268821,85.50303275403594
2023-01-05 10:00:00,1.3359647987374466,40.05038848173426,53.50590918735666
2023-01-05 11:00:00,1.3359647987374466,47.46917607821966,63.41714826557114
2023-01-05 12:00:00,1.3359647987374466,23.02815473463594,30.76480410535268
2023-01-05 13:00:00,1.3359647987374466,56.119408961662685,74.97355489873215
2023-01-05 14:00:00,1.3359647987374466,63.157983452739415,84.376842652102
2023-01-05 15:00:00,1.3359647987374466,18.481429549960446,24.690539309093204
2023-01-05 16:00:00,1.3359647987374466,37.53102909315392,50.140133728844624
2023-01-05 17:00:00,1.3359647987374466,67.34856862806845,89.97531693245257
2023-01-05 18:00:00,1.3359647987374466,10.43189370367697,13.936642772283239
2023-01-05 19:00:00,1.3359647987374466,19.064279311182744,25.46920607303872
2023-01-05 20:00:00,1.3359647987374466,41.74816857898021,55.77408363327429
2023-01-05 21:00:00,1.3359647987374466,9.697937627351187,12.956103290492539
2023-01-05 22:00:00,1.3359647987374466,50.584493750334715,67.57910301240155
2023-01-05 23:00:00,1.3359647987374466,33.363957434363606,44.57307267888431
2023-01-06 00:00:00,1.3531016974474348,19.151642336455176,25.914119754363654
2023-01-06 01:00:00,1.3531016974474348,49.81074881808139,67.39900877687374
2023-01-06 02:00:00,1.3531016974474348,59.031252613258246,79.87528811344805
2023-01-06 03:00:00,1.3531016974474348,9.694068349239128,13.117060338526917
2023-01-06 04:00:00,1.3531016974474348,30.37800989402597,41.104536752681504
2023-01-06 05:00:00,1.3531016974474348,23.46927555630687,31.756316593100415
2023-01-06 06:00:00,1.3531016974474348,63.581845957139734,86.0327036914471
2023-01-06 07:00:00,1.3531016974474348,56.469446385538006,76.40890375818839
2023-01-06 08:00:00,1.3531016974474348,34.18798320312352,46.25981810445083
2023-01-06 09:00:00,1.3531016974474348,44.76021666921399,60.565125153228415
2023-01-06 10:00:00,1.3531016974474348,21.450516296617103,29.024730012076464
2023-01-06 11:00:00,1.3531016974474348,7.359581079525035,9.95826165120735
2023-01-06 12:00:00,1.3531016974474348,46.45574780970172,62.85935121749735
2023-01-06 13:00:00,1.3531016974474348,21.230976486600454,28.72767032248565
2023-01-06 14:00:00,1.3531016974474348,24.857394888673085,33.63458321798474
2023-01-06 15:00:00,1.3531016974474348,61.075635394979315,82.64154592562714
2023-01-06 16:00:00,1.3531016974474348,63.08920120589042,85.36610524229307
2023-01-06 17:00:00,1.3531016974474348,54.854224341472175,74.2233440686084
2023-01-06 18:00:00,1.3531016974474348,21.307771533071573,28.831581830221275
2023-01-06 19:00:00,1.3531016974474348,40.08427117331635,54.23809536555763
2023-01-06 20:00:00,1.3531016974474348,38.40422125088607,51.964816963720786
2023-01-06 21:00:00,1.3531016974474348,42.09544706321938,56.95942087605078
2023-01-06 22:00:00,1.3531016974474348,36.25792305342786,49.06065722951171
2023-01-06 23:00:00,1.3531016974474348,54.960187504834764,74.36672300482121
2023-01-07 00:00:00,1.3702080448993528,43.9935987440855,60.28038292322002
2023-01-07 01:00:00,1.3702080448993528,53.57229444064659,73.40518882629082
2023-01-07 02:00:00,1.3702080448993528,13.285747591259144,18.204238232045476
2023-01-07 03:00:00,1.3702080448993528,20.667223217543096,28.318395518408238
2023-01-07 04:00:00,1.3702080448993528,26.93856563041519,36.9114393448441
2023-01-07 05:00:00,1.3702080448993528,11.894241169624333,16.297584938592347
2023-01-07 06:00:00,1.3702080448993528,15.566559201132472,21.329424648793754
2023-01-07 07:00:00,1.3702080448993528,66.77934602519913,91.50159715684546
2023-01-07 08:00:00,1.3702080448993528,38.67840978430414,52.99746825036737
2023-01-07 09:00:00,1.3702080448993528,9.99127051072255,13.690119232557704
2023-01-07 10:00:00,1.3702080448993528,29.137291761062837,39.92415157758793
2023-01-07 11:00:00,1.3702080448993528,59.454246458440636,81.46468680078421
2023-01-07 12:00:00,1.3702080448993528,37.383703786669855,51.22345167662943
2023-01-07 13:00:00,1.3702080448993528,64.17112432060165,87.92779079432489
2023-01-07 14:00:00,1.3702080448993528,13.045699356646075,17.87532220981476
2023-01-07 15:00:00,1.3702080448993528,11.308922494788543,15.49557658150252
2023-01-07 16:00:00,1.3702080448993528,10.807506229239873,14.808531980604343
2023-01-07 17:00:00,1.3702080448993528,45.146632439738866,61.86027896904429
2023-01-07 18:00:00,1.3702080448993528,30.61273617443013,41.9458173825856
2023-01-07 19:00:00,1.3702080448993528,24.608198021051376,33.718350898920924
2023-01-07 20:00:00,1.3702080448993528,52.227359115872304,71.56234762441578
2023-01-07 21:00:00,1.3702080448993528,31.55294438779966,43.23409824042498
2023-01-07 22:00:00,1.3702080448993528,44.69334874655151,61.23918600601728
2023-01-07 23:00:00,1.3702080448993528,38.92616786076063,53.33694835991684
2023-01-08 00:00:00,1.3872787721132647,46.53096896980546,64.55142549767213
2023-01-08 01:00:00,1.3872787721132647,58.629453665574005,81.33539649084905
2023-01-08 02:00:00,1.3872787721132647,45.157482601547116,62.64601701520039
2023-01-08 03:00:00,1.3872787721132647,61.41910152495896,85.20541574784501
2023-01-08 04:00:00,1.3872787721132647,8.590963031082016,11.91806064502991
2023-01-08 05:00:00,1.3872787721132647,9.961032041674313,13.818728299754827
2023-01-08 06:00:00,1.3872787721132647,35.59782634642636,49.384108823771584
2023-01-08 07:00:00,1.3872787721132647,13.646113276606174,18.930963270488732
2023-01-08 08:00:00,1.3872787721132647,55.25664898035507,76.65637614856065
2023-01-08 09:00:00,1.3872787721132647,41.95610978894561,58.20482047065779
2023-01-08 10:00:00,1.3872787721132647,67.45417890740848,93.5777504885781
2023-01-08 11:00:00,1.3872787721132647,52.74719876718726,73.17506913815785
2023-01-08 12:00:00,1.3872787721132647,54.49468214962138,75.5993157392294
2023-01-08 13:00:00,1.3872787721132647,25.89616763926631,35.925203645040625
2023-01-08 14:00:00,1.3872787721132647,43.51267038085277,60.36420393731865
2023-01-08 15:00:00,1.3872787721132647,34.52546940941673,47.89645080892972
2023-01-08 16:00:00,1.3872787721132647,61.15080407330687,84.83321238855598
2023-01-08 17:00:00,1.3872787721132647,55.601865364397796,77.13528750992883
2023-01-08 18:00:00,1.3872787721132647,62.17161754876582,86.24936525334735
2023-01-08 19:00:00,1.3872787721132647,54.048262480156126,74.98000720832643
2023-01-08 20:00:00,1.3872787721132647,27.1267407087838,37.6323515419165
2023-01-08 21:00:00,1.3872787721132647,19.12768965787374,26.535437821938675
2023-01-08 22:00:00,1.3872787721132647,52.41387350342865,72.71265407553648
2023-01-08 23:00:00,1.3872787721132647,11.708517611376205,16.242977935176516
2023-01-09 00:00:00,1.404308820664281,9.809719355539569,13.775875419225343
2023-01-09 01:00:00,1.404308820664281,41.57522364703547,58.38445328862211
2023-01-09 02:00:00,1.404308820664281,57.479378906443756,80.71879880462339
2023-01-09 03:00:00,1.404308820664281,31.643598322747717,44.43738424219207
2023-01-09 04:00:00,1.404308820664281,6.90122440897362,9.691450310905296
2023-01-09 05:00:00,1.404308820664281,17.254021311991515,24.229974320359176
2023-01-09 06:00:00,1.404308820664281,36.29763545620512,50.973089640405405
2023-01-09 07:00:00,1.404308820664281,43.34513313365831,60.869952792463955
2023-01-09 08:00:00,1.404308820664281,32.022475533324155,44.96944485095324
2023-01-09 09:00:00,1.404308820664281,39.95085788424396,56.10334211994893
2023-01-09 10:00:00,1.404308820664281,67.05515998617466,94.16615263963962
2023-01-09 11:00:00,1.404308820664281,60.286900653098556,84.6614263576575
2023-01-09 12:00:00,1.404308820664281,26.23084386336332,36.83620541078864
2023-01-09 13:00:00,1.404308820664281,53.236809343283255,74.76092094479529
2023-01-09 14:00:00,1.404308820664281,51.403477441989764,72.18635678460362
2023-01-09 15:00:00,1.404308820664281,50.00425201112374,70.22141216994068
2023-01-09 16:00:00,1.404308820664281,20.716450507633063,29.092294180724135
2023-01-09 17:00:00,1.404308820664281,47.643314902311786,66.90592736300243
2023-01-09 18:00:00,1.404308820664281,33.97886226108005,47.716815989371376
2023-01-09 19:00:00,1.404308820664281,22.590078300612543,31.723446217046966
2023-01-09 20:00:00,1.404308820664281,9.838859437828383,13.816797093818408
2023-01-09 21:00:00,1.404308820664281,16.13464708606525,22.65802722126667
2023-01-09 22:00:00,1.404308820664281,60.71713136411603,85.26560314006001
2023-01-09 23:00:00,1.404308820664281,39.64871191037295,55.67903586371368
2023-01-10 00:00:00,1.4212931441814776,37.79486390637848,53.71758095540771
2023-01-10 01:00:00,1.4212931441814776,9.001673314784753,12.794016568464926
2023-01-10 02:00:00,1.4212931441814776,64.90133812326884,92.24382692280597
2023-01-10 03:00:00,1.4212931441814776,12.275772697439878,17.44747157440146
2023-01-10 04:00:00,1.4212931441814776,50.33085077216876,71.53489314330449
2023-01-10 05:00:00,1.4212931441814776,19.869813739741147,28.240830044457017
2023-01-10 06:00:00,1.4212931441814776,48.829584062609285,69.40115306141972
2023-01-10 07:00:00,1.4212931441814776,39.06843744512739,55.527702294642474
2023-01-10 08:00:00,1.4212931441814776,8.429730750813569,11.981118523427105
2023-01-10 09:00:00,1.4212931441814776,55.045571729367,78.23589371649908
2023-01-10 10:00:00,1.4212931441814776,33.52012766380162,47.64192764064913
2023-01-10 11:00:00,1.4212931441814776,56.732617059991625,80.63367967883923
2023-01-10 12:00:00,1.4212931441814776,13.028014394905277,18.516627541776472
2023-01-10 13:00:00,1.4212931441814776,66.43688421885463,94.42628806103669
2023-01-10 14:00:00,1.4212931441814776,66.00770648705429,93.81630069319351
2023-01-10 15:00:00,1.4212931441814776,51.08773752530743,72.61065109646226
2023-01-10 16:00:00,1.4212931441814776,14.3966300652817,20.461831611101818
2023-01-10 17:00:00,1.4212931441814776,46.72285843648879,66.40687837234323
2023-01-10 18:00:00,1.4212931441814776,7.169821006594059,10.190417441680477
2023-01-10 19:00:00,1.4212931441814776,12.031187971071148,17.099844979642082
2023-01-10 20:00:00,1.4212931441814776,48.06753223464793,68.31805402282728
2023-01-10 21:00:00,1.4212931441814776,61.76048922943424,87.77975992308887
2023-01-10 22:00:00,1.4212931441814776,28.721271013378743,40.821345583493404
2023-01-10 23:00:00,1.4212931441814776,58.635911628394396,83.33881920026793
2023-01-11 00:00:00,1.4382267098432442,11.09360402049075,15.955117610694197
2023-01-11 01:00:00,1.4382267098432442,53.29177224589712,76.64565025893214
2023-01-11 02:00:00,1.4382267098432442,16.75147643496529,24.09242083807677
2023-01-11 03:00:00,1.4382267098432442,31.772559662120024,45.69614394614906
2023-01-11 04:00:00,1.4382267098432442,60.872808631733335,87.54889927733527
2023-01-11 05:00:00,1.4382267098432442,51.53178963488034,74.11439625890814
2023-01-11 06:00:00,1.4382267098432442,53.95921146277588,77.60557916784403
2023-01-11 07:00:00,1.4382267098432442,21.28386066813004,30.6110169014867
2023-01-11 08:00:00,1.4382267098432442,34.810334245020385,50.06515248975928
2023-01-11 09:00:00,1.4382267098432442,37.89068192666557,54.4953908011051
2023-01-11 10:00:00,1.4382267098432442,48.13515189138195,69.22926113254708
2023-01-11 11:00:00,1.4382267098432442,15.18569319130199,21.840469555215215
2023-01-11 12:00:00,1.4382267098432442,15.004744533511786,21.58022436247106
2023-01-11 13:00:00,1.4382267098432442,37.54352672466117,53.99610291712134
2023-01-11 14:00:00,1.4382267098432442,47.31462678330571,68.04916000601482
2023-01-11 15:00:00,1.4382267098432442,34.66127124314743,49.850766099016184
2023-01-11 16:00:00,1.4382267098432442,55.35387171840631,79.61141679864852
2023-01-11 17:00:00,1.4382267098432442,40.30134069252392,57.96246462648033
2023-01-11 18:00:00,1.4382267098432442,34.50915179233606,49.63198384177259
2023-01-11 19:00:00,1.4382267098432442,12.578173271848339,18.09026476060867
2023-01-11 20:00:00,1.4382267098432442,67.49432268492455,97.07213764823729
2023-01-11 21:00:00,1.4382267098432442,15.726827222291233,22.618742972189086
2023-01-11 22:00:00,1.4382267098432442,21.615910689942645,31.08858011186162
2023-01-11 23:00:00,1.4382267098432442,49.09391025016377,70.60817301243256
2023-01-12 00:00:00,1.4551044998686191,54.64361414462162,79.51216883092344
2023-01-12 01:00:00,1.4551044998686191,60.68351247090159,88.30085206424236
2023-01-12 02:00:00,1.4551044998686191,48.908097419066564,71.16639263449656
2023-01-12 03:00:00,1.4551044998686191,9.391525037645152,13.665650342906265
2023-01-12 04:00:00,1.4551044998686191,39.36881106615628,57.2857341368415
2023-01-12 05:00:00,1.4551044998686191,21.229227606941773,30.89074461959609
2023-01-12 06:00:00,1.4551044998686191,38.96361290045654,56.696128462593286
2023-01-12 07:00:00,1.4551044998686191,20.526776494607155,29.868604845100272
2023-01-12 08:00:00,1.4551044998686191,44.363810790384136,64.55398071240796
2023-01-12 09:00:00,1.4551044998686191,58.50254815245874,85.12732107042329
2023-01-12 10:00:00,1.4551044998686191,56.214092512801884,81.79737897140888
2023-01-12 11:00:00,1.4551044998686191,9.791297722558959,14.247361375648902
2023-01-12 12:00:00,1.4551044998686191,10.877907918226576,15.828492760967974
2023-01-12 13:00:00,1.4551044998686191,56.64207283696773,82.42013506695783
2023-01-12 14:00:00,1.4551044998686191,25.96132644440813,37.77644293181645
2023-01-12 15:00:00,1.4551044998686191,44.70393362498092,65.0488949795378
2023-01-12 16:00:00,1.4551044998686191,35.98746859796901,52.36552749578534
2023-01-12 17:00:00,1.4551044998686191,57.605898555786055,83.82260220749947
2023-01-12 18:00:00,1.4551044998686191,17.625390001030915,25.64678430243945
2023-01-12 19:00:00,1.4551044998686191,37.28316456694385,54.25090053070225
2023-01-12 20:00:00,1.4551044998686191,19.6059598196802,28.528720357860003
2023-01-12 21:00:00,1.4551044998686191,55.783770173127735,81.17121499855503
2023-01-12 22:00:00,1.4551044998686191,67.44276799007807,98.13627518595786
2023-01-12 23:00:00,1.4551044998686191,48.861747099227074,71.09894807552776
2023-01-13 00:00:00,1.4719215130041654,61.406547082013546,90.38561768931889
2023-01-13 01:00:00,1.4719215130041654,38.475745172176985,56.63327704779346
2023-01-13 02:00:00,1.4719215130041654,31.354998101100467,46.15209624521453
2023-01-13 03:00:00,1.4719215130041654,11.324204260246704,16.668339868310543
2023-01-13 04:00:00,1.4719215130041654,33.83151609658056,49.79733636010363
2023-01-13 05:00:00,1.4719215130041654,49.99722391221772,73.59198946687954
2023-01-13 06:00:00,1.4719215130041654,49.34809362084641,72.63652062626745
2023-01-13 07:00:00,1.4719215130041654,32.4742659450304,47.799570663508796
2023-01-13 08:00:00,1.4719215130041654,32.949474463811555,48.49904030546561
2023-01-13 09:00:00,1.4719215130041654,6.532193263965608,9.614875792331874
2023-01-13 10:00:00,1.4719215130041654,9.661351517069665,14.22075114267027
2023-01-13 11:00:00,1.4719215130041654,64.69761061467356,95.22980490370466
2023-01-13 12:00:00,1.4719215130041654,55.37918341997688,81.51381144846756
2023-01-13 13:00:00,1.4719215130041654,36.401407297797434,53.580014505254866
2023-01-13 14:00:00,1.4719215130041654,54.237501908465475,79.8333458706748
2023-01-13 15:00:00,1.4719215130041654,26.92036936885651,39.62467081203826
2023-01-13 16:00:00,1.4719215130041654,43.86555301124503,64.56665115707621
2023-01-13 17:00:00,1.4719215130041654,62.42263075851514,91.88121311177396
2023-01-13 18:00:00,1.4719215130041654,35.9390628917986,52.89947982764805
2023-01-13 19:00:00,1.4719215130041654,35.842299656011235,52.75705193922474
2023-01-13 20:00:00,1.4719215130041654,54.34121394345944,79.98600184613986
2023-01-13 21:00:00,1.4719215130041654,9.130641713448538,13.439587965558118
2023-01-13 22:00:00,1.4719215130041654,63.19000584827599,93.01072901493646
2023-01-13 23:00:00,1.4719215130041654,62.34512859870854,91.76713601545033
2023-01-14 00:00:00,1.48867276600595,58.24565001036193,86.70871290873998
2023-01-14 01:00:00,1.48867276600595,17.969672128493926,26.75096151174508
2023-01-14 02:00:00,1.48867276600595,61.47054149589556,91.50952103657838
2023-01-14 03:00:00,1.48867276600595,27.051553107266816,40.27091038895174
2023-01-14 04:00:00,1.48867276600595,16.84506208315491,25.07678516487217
2023-01-14 05:00:00,1.48867276600595,38.04502351418057,56.6365903876166
2023-01-14 06:00:00,1.48867276600595,36.125440310496,53.778959150208934
2023-01-14 07:00:00,1.48867276600595,47.008921729125575,69.98090153745457
2023-01-14 08:00:00,1.48867276600595,26.969119286832616,40.14819340547352
2023-01-14 09:00:00,1.48867276600595,16.639440562260702,24.77068200661224
2023-01-14 10:00:00,1.48867276600595,39.48358759467956,58.778141556409835
2023-01-14 11:00:00,1.48867276600595,13.687554304970377,20.3762893270369
2023-01-14 12:00:00,1.48867276600595,8.219240298549996,12.235759189709993
2023-01-14 13:00:00,1.48867276600595,31.86218778846915,47.43237122606137
2023-01-14 14:00:00,1.48867276600595,60.112445861067286,89.48776105137796
2023-01-14 15:00:00,1.48867276600595,58.57067306068814,87.19256587208478
2023-01-14 16:00:00,1.48867276600595,50.93323121395923,75.82291419290527
2023-01-14 17:00:00,1.48867276600595,27.4466379235649,40.85906239523717
2023-01-14 18:00:00,1.48867276600595,32.18593376535923,47.91432304496163
2023-01-14 19:00:00,1.48867276600595,37.806671704554695,56.281762539898324
2023-01-14 20:00:00,1.48867276600595,50.01629307314907,74.45789335456907
2023-01-14 21:00:00,1.48867276600595,21.065478774272215,31.359604554135448
2023-01-14 22:00:00,1.48867276600595,66.14788596541212,98.47255636557621
2023-01-14 23:00:00,1.48867276600595,48.91560620629532,72.81933079198348
2023-01-15 00:00:00,1.505353295116187,59.06692963629112,88.9165971603868
2023-01-15 01:00:00,1.505353295116187,67.76000298024809,102.00274376339911
2023-01-15 02:00:00,1.505353295116187,19.75090298288802,29.73208688681061
2023-01-15 03:00:00,1.505353295116187,15.31095174371363,23.048391658764242
2023-01-15 04:00:00,1.505353295116187,37.64763837965502,56.672996488156315
2023-01-15 05:00:00,1.505353295116187,39.26744973969339,59.1113848564567
2023-01-15 06:00:00,1.505353295116187,64.76754634507284,97.49803930714576
2023-01-15 07:00:00,1.505353295116187,47.45078804478379,71.43020013907505
2023-01-15 08:00:00,1.505353295116187,64.95186373509033,97.77550209755579
2023-01-15 09:00:00,1.505353295116187,17.467788488486153,26.295192959535232
2023-01-15 10:00:00,1.505353295116187,53.81119366867739,81.0048577032788
2023-01-15 11:00:00,1.505353295116187,34.05167515458248,51.259801398176734
2023-01-15 12:00:00,1.505353295116187,26.444761332640514,39.80870861065153
2023-01-15 13:00:00,1.505353295116187,56.90457698874958,85.66149247720693
2023-01-15 14:00:00,1.505353295116187,56.328359318251614,84.79408130821864
2023-01-15 15:00:00,1.505353295116187,24.179217330804878,36.39826448225754
2023-01-15 16:00:00,1.505353295116187,49.59049544661073,74.65121572699974
2023-01-15 17:00:00,1.505353295116187,20.102894427716652,30.261958368136096
2023-01-15 18:00:00,1.505353295116187,21.44065814390708,32.27576538639023
2023-01-15 19:00:00,1.505353295116187,29.65522853159332,44.64159598745757
2023-01-15 20:00:00,1.505353295116187,7.468025780020151,11.242017215965966
2023-01-15 21:00:00,1.505353295116187,40.97186888297402,61.67713783005331
2023-01-15 22:00:00,1.505353295116187,12.254267541120303,18.447002022260783
2023-01-15 23:00:00,1.505353295116187,12.679639987188612,19.087337835601343
2023-01-16 00:00:00,1.5219581575341055,18.203962353140167,27.705669002805426
2023-01-16 01:00:00,1.5219581575341055,28.798400960278133,43.82996126543332
2023-01-16 02:00:00,1.5219581575341055,22.07071815416559,33.5907095373684
2023-01-16 03:00:00,1.5219581575341055,49.377675006636906,75.15075527641895
2023-01-16 04:00:00,1.5219581575341055,29.94334540393125,45.57251880137453
2023-01-16 05:00:00,1.5219581575341055,28.40828506704838,43.23622119934859
2023-01-16 06:00:00,1.5219581575341055,22.041073441272744,33.54559152475337
2023-01-16 07:00:00,1.5219581575341055,11.406253032335748,17.35983984946152
2023-01-16 08:00:00,1.5219581575341055,41.20765729528068,62.71633017342223
